Price,Close,High,Low,Open,Volume
Ticker,IWM,IWM,IWM,IWM,IWM
Date,,,,,
2021-06-07,216.73397827148438,217.04433891643342,213.72444007129553,214.3263477113333,24049900
2021-06-08,219.02883911132812,219.5837200134999,216.29203321329925,217.4488363355273,27770300
2021-06-09,217.57102966308594,219.73414040969584,217.2324556823069,219.64008650090824,18700600
2021-06-10,215.9575653076172,218.6890535517992,215.42069292733885,218.21810631161821,29069000
2021-06-11,218.23692321777344,218.33111840388352,216.70164516378523,216.9182768452374,16707200
2021-06-14,217.59646606445312,219.79108192015738,216.76759432573726,218.81150361582604,19182800
2021-06-15,216.97479248046875,218.0202958293405,215.2040264263373,217.69062704363122,17039900
2021-06-16,216.51327514648438,217.27620736033154,214.41285452270523,216.35315481277797,24527000
2021-06-17,214.0832061767578,216.82412276953633,211.47416861840503,215.91991204897596,48292500
2021-06-18,209.2230224609375,212.623262060185,208.28112799435556,210.70178929994324,54023700
2021-06-21,213.69703674316406,214.2810067558879,210.30621066760946,211.0314734839139,26736400
2021-06-22,214.66717529296875,215.13812253495823,211.66252958952873,213.12246891413,21188500
2021-06-23,215.3736114501953,216.59807724075432,214.74254382577593,214.74254382577593,22387500
2021-06-24,218.41590881347656,218.43475072714773,215.43010505811998,216.74875157172036,21732500
2021-06-25,218.7832489013672,219.84759426401303,218.28404597620053,218.79266267219646,27619000
2021-06-28,217.0501708984375,219.07523832474595,215.47720880796095,218.74558387301894,25006000
2021-06-29,216.01406860351562,218.26519575255963,215.47719624330253,217.79424852997997,18844300
2021-06-30,216.04234313964844,216.93715443836882,214.5258923757248,215.36417793018134,26039000
2021-07-01,217.94496154785156,218.3782393292163,216.3625857317419,217.39866102881302,18089100
2021-07-02,215.872802734375,218.59487726423384,215.27940460033622,218.51952397958055,21029700
2021-07-06,212.73631286621094,216.12713914217028,210.8619374564208,216.03294393421606,27771300
2021-07-07,210.75830078125,213.4992171297917,208.91219567417548,212.4348717828901,28521500
2021-07-08,208.8179931640625,211.0597065162986,205.1917082161042,206.56686604146614,42297900
2021-07-09,213.22607421875,213.29199935796785,210.36270698823557,211.1350673504694,23976400
2021-07-12,213.405029296875,213.70642804291498,211.50239851164724,212.45370671817685,16831000
2021-07-13,209.38316345214844,212.62328303638907,209.30781016272766,212.14290761285304,25357500
2021-07-14,206.1524658203125,211.3234723311723,205.85106702283937,210.71124659206785,30594100
2021-07-15,204.98448181152344,206.33138389792063,202.4507835890733,205.1728578161161,45477000
2021-07-16,202.46022033691406,207.10376770545008,202.00811500014711,207.0566701059147,36620200
2021-07-19,199.42730712890625,201.9892611731041,196.90303691098205,198.39123186107994,58571000
2021-07-20,205.61561584472656,206.52925485332395,198.9846691095905,199.8700524269671,40794600
2021-07-21,209.15708923339844,209.30779580189983,206.61397697165762,206.69874402687614,28278700
2021-07-22,205.83218383789062,209.03461907633888,204.93738702469196,208.6013556970574,32879000
2021-07-23,206.79290771484375,207.1696597065196,204.3063072021482,207.094306433751,23660300
2021-07-26,207.39573669433594,209.14766090778167,206.4161584394155,207.5841127057688,22194200
2021-07-27,204.97506713867188,206.35023936968255,202.86523275312408,206.28429985904978,35063600
2021-07-28,207.98915100097656,209.6562939229227,204.7678591539837,206.27489610728833,33043700
